Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Study Procedures and Assessments,"Bullet- If you are positive for hepatitis B or C, additional blood samples will be collected during treatment and follow-up visits to monitor the disease status.",,,yes,yes,"Bullet- If you are positive for hepatitis B or C, additional blood samples will be collected during treatment and follow-up visits to monitor the disease status.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Study Procedures and Assessments,"Bullet- If you are receiving nivolumab, alone or in combination with ipilimumab, additional blood samples will be drawn before and after some infusions to assess the levels of nivolumab and ipilimumab in your blood, as well as your immune response to nivolumab and/or ipilimumab.",,,yes,yes,"Bullet- If you are receiving nivolumab, alone or in combination with ipilimumab, additional blood samples will be drawn before and after some infusions to assess the levels of nivolumab and ipilimumab in your blood, as well as your immune response to nivolumab and/or ipilimumab.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Study Procedures and Assessments,"Bullet- If you are receiving lenvatinib as standard of care, additional urine samples will be obtained during treatment and follow-up visits to monitor your kidney function.",,,yes,yes,"Bullet- If you are receiving lenvatinib as standard of care, additional urine samples will be obtained during treatment and follow-up visits to monitor your kidney function.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Study Procedures and Assessments,"Bullet- No more than approximately 985.5 mL of total blood volume will be collected throughout the study period, which includes about 37 mL of blood collected at screening, about 898.5 mL during the treatment phase, and about 50 mL at follow-up.",,,yes,yes,"Bullet- No more than approximately 985.5 mL of total blood volume will be collected throughout the study period, which includes about 37 mL of blood collected at screening, about 898.5 mL during the treatment phase, and about 50 mL at follow-up.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Study Procedures and Assessments,"Bullet- CT test or magnetic resonance imaging (MRI) will be performed to monitor the disease status. CT is a test that uses a computer to get pictures of the body organs. An MRI uses magnetic waves to look at soft tissues of the body and create pictures. These pictures will enable your study doctor to monitor your disease before, during, and after you receive study treatment to see if the tumors have changed in size or",,,yes,yes,"Bullet- CT test or magnetic resonance imaging (MRI) will be performed to monitor the disease status. CT is a test that uses a computer to get pictures of the body organs. An MRI uses magnetic waves to look at soft tissues of the body and create pictures. These pictures will enable your study doctor to monitor your disease before, during, and after you receive study treatment to see if the tumors have changed in size or
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Study Procedures and Assessments,spread outside the liver.,,,yes,yes,"spread outside the liver.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Study Procedures and Assessments,Bullet- An electrocardiogram measures the electrical activity of the heart. A technician will place patches on your chest that will be connected by wires to a machine. An echocardiogram is used to take pictures of the structures and movements of the heart. A hand-held wand or patches (probe[s]) are placed on your chest for the procedure.,,,yes,yes,"Bullet- An electrocardiogram measures the electrical activity of the heart. A technician will place patches on your chest that will be connected by wires to a machine. An echocardiogram is used to take pictures of the structures and movements of the heart. A hand-held wand or patches (probe[s]) are placed on your chest for the procedure.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Study Procedures and Assessments,"Bullet- If you have had a tumor biopsy/cancer surgery for your disease, your study doctor will request the original samples from the medical facility where it was performed. If there is no tumor tissue available, you will be required to undergo a biopsy to obtain the tumor tissue. To participate in this study, you must provide your permission for the procedure and allow your study doctor to send the biopsy samples to an outside laboratory for investigational testing. Your study doctor may also request your permission to send additional tumor tissues samples if your disease progresses and if your tumor tissue samples are available. Your tumor samples will be tested to determine whether or not your cancer tumors have certain features that may help to better understand liver cancer and may also help to understand why your specific type of liver cancer tumor either responded or did not respond to the study drug. In addition, your tumor samples will be looked for certain types of genes and proteins that may be present on the surface of or within your tumor cells and may also be looked to see if certain types of white blood cells called lymphocytes are present within your tumors. Genomic (DNA/RNA) testing will be used to identify specific genetic variants related to cancer risk, prognosis, and treatments.",,,yes,yes,"Bullet- If you have had a tumor biopsy/cancer surgery for your disease, your study doctor will request the original samples from the medical facility where it was performed. If there is no tumor tissue available, you will be required to undergo a biopsy to obtain the tumor tissue. To participate in this study, you must provide your permission for the procedure and allow your study doctor to send the biopsy samples to an outside laboratory for investigational testing. Your study doctor may also request your permission to send additional tumor tissues samples if your disease progresses and if your tumor tissue samples are available. Your tumor samples will be tested to determine whether or not your cancer tumors have certain features that may help to better understand liver cancer and may also help to understand why your specific type of liver cancer tumor either responded or did not respond to the study drug. In addition, your tumor samples will be looked for certain types of genes and proteins that may be present on the surface of or within your tumor cells and may also be looked to see if certain types of white blood cells called lymphocytes are present within your tumors. Genomic (DNA/RNA) testing will be used to identify specific genetic variants related to cancer risk, prognosis, and treatments.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Biomarker Testing Needed for this Study,* This section explains both genomic testing and other relevant testing.,,,yes,yes,"* This section explains both genomic testing and other relevant testing.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
Biomarker Testing Needed for this Study,"Measuring biomarkers (substances in your blood, stool, and tissue, such as proteins) could help predict whether or not someone is likely to benefit from a drug. Genomic (DNA/RNA) testing will be used to identify specific genetic variants that could show your cancer risk, how well your cancer might respond to treatment, and which treatments might work best in your body. DNA is the material in a cell that carries all the information about how a living thing will look and function. This is known as genetic information. Genes are sections of the DNA that carry pieces of information. In addition to DNA, another part of the cell, RNA, helps to make proteins and can also carry genetic information. This study has testing that may reveal the genetic information carried by your DNA and RNA. During the course of this study, researchers may run biomarker tests on your samples to answer the questions being asked in this study. Biomarkers include proteins, DNA, RNA, and other molecules that can be found in blood, other body fluids, or tissues. Biomarker tests can aid in understanding how or if a body will respond to treatment and predicting how a disease will progress. The information from these tests may also be used to create or improve tests that may help predict how study participants and their disease will respond to treatment or to help choose the right drug for each study participant.",,,yes,yes,"Measuring biomarkers (substances in your blood, stool, and tissue, such as proteins) could help predict whether or not someone is likely to benefit from a drug. Genomic (DNA/RNA) testing will be used to identify specific genetic variants that could show your cancer risk, how well your cancer might respond to treatment, and which treatments might work best in your body. DNA is the material in a cell that carries all the information about how a living thing will look and function. This is known as genetic information. Genes are sections of the DNA that carry pieces of information. In addition to DNA, another part of the cell, RNA, helps to make proteins and can also carry genetic information. This study has testing that may reveal the genetic information carried by your DNA and RNA. During the course of this study, researchers may run biomarker tests on your samples to answer the questions being asked in this study. Biomarkers include proteins, DNA, RNA, and other molecules that can be found in blood, other body fluids, or tissues. Biomarker tests can aid in understanding how or if a body will respond to treatment and predicting how a disease will progress. The information from these tests may also be used to create or improve tests that may help predict how study participants and their disease will respond to treatment or to help choose the right drug for each study participant.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'Japan'}",
