Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Procedures,Bullet- Investigational Therapy: Nivolumab 1 mg/kg plus ipilimumab 3 mg/kg intravenous (IV; in a vein) on the day 1 visit of each cycle every 3 weeks for up to 4 cycles. After 4 cycles you will receive nivolumab 480 mg alone every 4 weeks.,,,yes,yes,"Bullet- Investigational Therapy: Nivolumab 1 mg/kg plus ipilimumab 3 mg/kg intravenous (IV; in a vein) on the day 1 visit of each cycle every 3 weeks for up to 4 cycles. After 4 cycles you will receive nivolumab 480 mg alone every 4 weeks.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,Bullet- Standard of Care: Sorafenib 400 mg orally twice a day or lenvatinib 8 mg or 12 mg (depending on your body weight) orally once a day. Whether you receive sorafenib or lenvatinib will be based on the study doctorÃ¢ÂÂs judgment.,,,yes,yes,"Bullet- Standard of Care: Sorafenib 400 mg orally twice a day or lenvatinib 8 mg or 12 mg (depending on your body weight) orally once a day. Whether you receive sorafenib or lenvatinib will be based on the study doctorÃ¢ÂÂs judgment.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,You will have a 50% (1 in 2) chance of receiving nivolumab with ipilimumab followed by nivolumab alone and a 50% (1 in 2) chance of receiving the standard of care treatment: sorafenib or lenvatinib. You will be told which treatment that you are receiving.,,,yes,yes,"You will have a 50% (1 in 2) chance of receiving nivolumab with ipilimumab followed by nivolumab alone and a 50% (1 in 2) chance of receiving the standard of care treatment: sorafenib or lenvatinib. You will be told which treatment that you are receiving.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"The study is divided into 3 time periods: a screening period, a treatment period, and a follow- up period. During each study period, you will have 1 or more visits with your study doctor at the center. The screening visit will last about 4 hours, but all other visits will last about 1 to 2 hours.",,,yes,yes,"The study is divided into 3 time periods: a screening period, a treatment period, and a follow- up period. During each study period, you will have 1 or more visits with your study doctor at the center. The screening visit will last about 4 hours, but all other visits will last about 1 to 2 hours.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"A description of the procedures and assessments that will be performed during the study, including the screening, treatment, and follow-up visits, is shown in the table below. The study doctor will explain all the procedures and tests. In addition to the visits described below, the study doctor may ask you to come in for extra visits, if necessary, for your safety.",,,yes,yes,"A description of the procedures and assessments that will be performed during the study, including the screening, treatment, and follow-up visits, is shown in the table below. The study doctor will explain all the procedures and tests. In addition to the visits described below, the study doctor may ask you to come in for extra visits, if necessary, for your safety.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,The following tests and procedures will be performed by the study staff as part of this study:,,,yes,yes,"The following tests and procedures will be performed by the study staff as part of this study:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"Bullet- Collection of your urine and blood for laboratory tests to measure your blood chemistry, including kidney and liver function; how well your blood clots (coagulation parameters); red and white blood cells count and platelet counts; and measure your thyroid function. At screening, you will be also checked for hepatitis B, C, or D infection. You must not have knowledge of an active HIV infection or positive HIV test for you to participate in the study, and HIV testing may also be conducted if required by local law. You will be informed about these tests results. By Kentucky law we are to report the positive results of HIV and hepatitis B, C and D tests to the local Health Department nearest to where you live or to the Kentucky Department for Public Health.",,,yes,yes,"Bullet- Collection of your urine and blood for laboratory tests to measure your blood chemistry, including kidney and liver function; how well your blood clots (coagulation parameters); red and white blood cells count and platelet counts; and measure your thyroid function. At screening, you will be also checked for hepatitis B, C, or D infection. You must not have knowledge of an active HIV infection or positive HIV test for you to participate in the study, and HIV testing may also be conducted if required by local law. You will be informed about these tests results. By Kentucky law we are to report the positive results of HIV and hepatitis B, C and D tests to the local Health Department nearest to where you live or to the Kentucky Department for Public Health.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,Bullet- In addition to the samples above:,,,yes,yes,"Bullet- In addition to the samples above:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"Bullet- If you are positive for hepatitis B or C, additional blood samples will be collected during treatment and follow-up visits to monitor the disease status.",,,yes,yes,"Bullet- If you are positive for hepatitis B or C, additional blood samples will be collected during treatment and follow-up visits to monitor the disease status.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"Bullet- If you are receiving nivolumab, alone or in combination with ipilimumab, additional blood samples will be drawn before and after some infusions to assess the levels of nivolumab and ipilimumab in your blood, as well as your immune response to nivolumab and/or ipilimumab.",,,yes,yes,"Bullet- If you are receiving nivolumab, alone or in combination with ipilimumab, additional blood samples will be drawn before and after some infusions to assess the levels of nivolumab and ipilimumab in your blood, as well as your immune response to nivolumab and/or ipilimumab.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"Bullet- If you are receiving lenvatinib as standard of care, additional urine samples will be obtained during treatment and follow-up visits to monitor your renal function.",,,yes,yes,"Bullet- If you are receiving lenvatinib as standard of care, additional urine samples will be obtained during treatment and follow-up visits to monitor your renal function.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"No more than 730 mL (about 3 cups) of total blood volume will be collected throughout the study, which includes about 10 mL (about a half a tablespoon) of blood collected at screening, about 500 mL (about 2 cups) during the treatment phase, and about 16 mL (about a tablespoon) at follow-up.",,,yes,yes,"No more than 730 mL (about 3 cups) of total blood volume will be collected throughout the study, which includes about 10 mL (about a half a tablespoon) of blood collected at screening, about 500 mL (about 2 cups) during the treatment phase, and about 16 mL (about a tablespoon) at follow-up.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"Bullet- CT (computed topography) scan or magnetic resonance imaging (MRI) will be done to monitor the disease status. A CT is a test that uses a computer to make pictures of organs of the body. An MRI is a test that uses magnetic waves to look at soft tissues (connects, support or surrounds other structures and organs of the body i.e. muscles) of the body and create pictures. These pictures will allow your doctor to monitor your disease before, during, and after you receive study treatment to see if the tumors change in size or spread outside of the liver.",,,yes,yes,"Bullet- CT (computed topography) scan or magnetic resonance imaging (MRI) will be done to monitor the disease status. A CT is a test that uses a computer to make pictures of organs of the body. An MRI is a test that uses magnetic waves to look at soft tissues (connects, support or surrounds other structures and organs of the body i.e. muscles) of the body and create pictures. These pictures will allow your doctor to monitor your disease before, during, and after you receive study treatment to see if the tumors change in size or spread outside of the liver.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,Bullet- An ECG (or Ã¢ÂÂelectrocardiogramÃ¢ÂÂ) is a test that measures the electrical activity of the heart. A technician will place patches on your chest that will be connected by wires to a machine. An echocardiogram is used to take pictures of the structures and movements of the heart. A hand-held wand or patches are placed on your chest for the procedure.,,,yes,yes,"Bullet- An ECG (or Ã¢ÂÂelectrocardiogramÃ¢ÂÂ) is a test that measures the electrical activity of the heart. A technician will place patches on your chest that will be connected by wires to a machine. An echocardiogram is used to take pictures of the structures and movements of the heart. A hand-held wand or patches are placed on your chest for the procedure.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Procedures,"Bullet- If you have had a tumor biopsy/cancer surgery for your disease, your study doctor will request the original samples from the medical facility where it was done. If there is no tumor tissue available, you will be required to have a biopsy to obtain tumor tissue. To participate in this study, you must provide your permission to obtain tumor tissue samples and allow your study doctor to send them to an outside laboratory for investigational testing. Your study doctor may also request your permission to send additional tumor tissues samples if your disease progresses and if those samples are available, in a separate consent form. Your tumor samples will be tested to determine whether or not your cancer tumors have certain features that may help scientists better understand liver cancer and may also help scientists understand why your specific type of liver cancer tumor either responded or did not respond to the study drug. Scientists will look for certain types of genes and proteins that may be present on the surface of or within your tumor cells and may also look to see if certain types of white blood cells called lymphocytes are present within your tumors. Genomic (DNA/RNA) testing will be used to identify specific genetic variants related to cancer risk, prognosis, and treatments.",,,yes,yes,"Bullet- If you have had a tumor biopsy/cancer surgery for your disease, your study doctor will request the original samples from the medical facility where it was done. If there is no tumor tissue available, you will be required to have a biopsy to obtain tumor tissue. To participate in this study, you must provide your permission to obtain tumor tissue samples and allow your study doctor to send them to an outside laboratory for investigational testing. Your study doctor may also request your permission to send additional tumor tissues samples if your disease progresses and if those samples are available, in a separate consent form. Your tumor samples will be tested to determine whether or not your cancer tumors have certain features that may help scientists better understand liver cancer and may also help scientists understand why your specific type of liver cancer tumor either responded or did not respond to the study drug. Scientists will look for certain types of genes and proteins that may be present on the surface of or within your tumor cells and may also look to see if certain types of white blood cells called lymphocytes are present within your tumors. Genomic (DNA/RNA) testing will be used to identify specific genetic variants related to cancer risk, prognosis, and treatments.
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
