Section_Name,Content,Approved/Disapproved,Blanks,signature,final_response,Content_modified,Category,Entity Dictionary,Final_signature
Consent to Participate,Bullet- I understand that I will receive a signed and dated copy of this informed consent form for my records.,,,yes,yes,"Bullet- I understand that I will receive a signed and dated copy of this informed consent form for my records.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,My consent to participate in this study does not take away any legal rights in the case of negligence (carelessness) or other legal fault of anyone who is involved with this study.,,,yes,yes,"My consent to participate in this study does not take away any legal rights in the case of negligence (carelessness) or other legal fault of anyone who is involved with this study.
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Name of participant (print),,Nafisa Ali,yes,yes,"Name of participant (print)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Nafisa Ali
Consent to Participate,"Signature of participant	",,Nafisa Ali,yes,yes,"Signature of participant	
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Date (dd/Mmm/yyyy),,2/5/2023,yes,yes,"Date (dd/Mmm/yyyy)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",2/5/2023
Consent to Participate,Name of study doctor or person administering consent (print),,Kamini U,yes,yes,"Name of study doctor or person administering consent (print)
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Kamini U
Consent to Participate,"Signature of study doctor or person administering consent	",,Kamini U,yes,yes,"Signature of study doctor or person administering consent	
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
Consent to Participate,Date,,2/5/2023,yes,yes,"Date
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",2/5/2023
Consent to Participate,"If the patient cannot read, the signature of an impartial witness is required:",,,yes,yes,"If the patient cannot read, the signature of an impartial witness is required:
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Consent to Participate,Name of Impartial Witness,,,yes,yes,"Name of Impartial Witness
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Anand Mishra
Consent to Participate,Date,,,yes,yes,"Date
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
Consent to Participate,Signature,,,yes,yes,"Signature
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Yes
CONTACT INFORMATION FORM,"Toledo Clinic Cancer Center - Toledo 4126 N. Holland Sylvania Road, Suite 105 Toledo, OH 43623 419-479-5605 Fax: 419-479-5855 Physician:",,,yes,yes,"Toledo Clinic Cancer Center - Toledo 4126 N. Holland Sylvania Road, Suite 105 Toledo, OH 43623 419-479-5605 Fax: 419-479-5855 Physician:
I agree to the above statement",Study,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,,,,yes,yes,"
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Study,,,yes,yes,"Study
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Participant ID,,,yes,yes,"Participant ID
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Study Involves Research,,,yes,yes,"Study Involves Research
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,The purpose of this research,,,yes,yes,"The purpose of this research
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Statement indicating the approximate number of subjects involved in the study,,,yes,yes,"Statement indicating the approximate number of subjects involved in the study
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Expected duration of the subjectÂs participation,,,yes,yes,"Expected duration of the subjectÂs participation
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Identification of experimental procedures,,,yes,yes,"Identification of experimental procedures
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Description of any foreseeable risks or discomforts to the subject,,,yes,yes,"Description of any foreseeable risks or discomforts to the subject
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Description of any benefits to the subject or to others that may reasonably be expected from the research,,,yes,yes,"Description of any benefits to the subject or to others that may reasonably be expected from the research
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Statement that significant new findings developed during the course of the research that may relate to the subjectÂs willingness to continue participation will be provided to the subject,,,yes,yes,"Statement that significant new findings developed during the course of the research that may relate to the subjectÂs willingness to continue participation will be provided to the subject
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,"A disclosure of appropriate alternative procedures or courses of treatment, if any, that might be available to the subject",,,yes,yes,"A disclosure of appropriate alternative procedures or courses of treatment, if any, that might be available to the subject
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Any additional costs to the subject that may result from participation in the research,,,yes,yes,"Any additional costs to the subject that may result from participation in the research
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,An explanation that participation is voluntary,,,yes,yes,"An explanation that participation is voluntary
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,An explanation that refusal to participate will involve no penalty or loss of benefits to which the subject is otherwise entitled,,,yes,yes,"An explanation that refusal to participate will involve no penalty or loss of benefits to which the subject is otherwise entitled
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Subject was given ample opportunity to read the study-specific informed consent form and subjectÂs questions have been answered to their satisfaction,,,yes,yes,"Subject was given ample opportunity to read the study-specific informed consent form and subjectÂs questions have been answered to their satisfaction
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Subject has signed the study specific consent document and has a copy to take home,,,yes,yes,"Subject has signed the study specific consent document and has a copy to take home
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Consent form Signed by participant prior to initiation of any study requirements,,,yes,yes,"Consent form Signed by participant prior to initiation of any study requirements
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Date/time consent form signed by participant,,2/5/2023,yes,yes,"Date/time consent form signed by participant
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Date/time consent for signed by physician,,2/5/2023,yes,yes,"Date/time consent for signed by physician
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Printed Name of Clinical Research Coordinator,,Kamini U,yes,yes,"Printed Name of Clinical Research Coordinator
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Kamini U
TCI FORM: Basic Elements of Consent Required for Consenting and Participation: Please initial all requirements have been met,Signature of Clinical Research Coordinator,,Kamini U,yes,yes,"Signature of Clinical Research Coordinator
I agree to the above statement",Certificate,"{'Drug': 'Nivolumab', 'Disease': 'Hepatocellular Carcinoma', 'country': 'United States'}",Kamini U
